2025-10-15 00:46:23.699 | INFO    | aiogram.dispatcher.dispatcher:start_polling:527 - Start polling
2025-10-15 00:46:23.751 | INFO    | aiogram.dispatcher.dispatcher:_polling:341 - Run polling for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 00:46:33.866 | INFO    | middlewares.logging:__call__:19 - msg from=6956440009 (@makker_o) name=МайкВазовский text='/start'
2025-10-15 00:46:33.868 | INFO    | handlers.start:cmd_start:22 - 6956440009 - makker_o уже есть в базе данных
2025-10-15 00:46:34.164 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366902 is handled. Duration 296 ms by bot id=7920918630
2025-10-15 00:46:35.617 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366903 is handled. Duration 360 ms by bot id=7920918630
2025-10-15 00:46:38.279 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366904 is handled. Duration 359 ms by bot id=7920918630
2025-10-15 00:46:39.557 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366905 is handled. Duration 172 ms by bot id=7920918630
2025-10-15 00:46:40.688 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366906 is handled. Duration 359 ms by bot id=7920918630
2025-10-15 00:46:53.661 | INFO    | middlewares.logging:__call__:19 - msg from=6956440009 (@makker_o) name=МайкВазовский text=None
2025-10-15 00:47:01.426 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366907 is handled. Duration 7765 ms by bot id=7920918630
2025-10-15 00:47:08.544 | INFO    | aiogram.dispatcher.dispatcher:_polling:359 - Polling stopped for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 00:47:08.544 | INFO    | aiogram.dispatcher.dispatcher:start_polling:554 - Polling stopped
2025-10-15 00:49:38.865 | INFO    | aiogram.dispatcher.dispatcher:start_polling:527 - Start polling
2025-10-15 00:49:38.911 | INFO    | aiogram.dispatcher.dispatcher:_polling:341 - Run polling for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 00:49:40.404 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366908 is handled. Duration 453 ms by bot id=7920918630
2025-10-15 00:49:42.336 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366909 is handled. Duration 342 ms by bot id=7920918630
2025-10-15 00:49:43.419 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366910 is handled. Duration 344 ms by bot id=7920918630
2025-10-15 00:49:45.148 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366911 is handled. Duration 343 ms by bot id=7920918630
2025-10-15 00:49:46.167 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366912 is handled. Duration 171 ms by bot id=7920918630
2025-10-15 00:49:47.790 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366913 is handled. Duration 328 ms by bot id=7920918630
2025-10-15 00:49:54.891 | INFO    | middlewares.logging:__call__:19 - msg from=6956440009 (@makker_o) name=МайкВазовский text=None
2025-10-15 00:50:20.271 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366914 is handled. Duration 25375 ms by bot id=7920918630
2025-10-15 01:17:17.708 | INFO    | aiogram.dispatcher.dispatcher:_polling:359 - Polling stopped for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 01:17:17.709 | INFO    | aiogram.dispatcher.dispatcher:start_polling:554 - Polling stopped
2025-10-15 01:17:21.272 | INFO    | aiogram.dispatcher.dispatcher:start_polling:527 - Start polling
2025-10-15 01:17:21.322 | INFO    | aiogram.dispatcher.dispatcher:_polling:341 - Run polling for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 01:17:26.231 | INFO    | middlewares.logging:__call__:19 - msg from=6956440009 (@makker_o) name=МайкВазовский text='/start'
2025-10-15 01:17:26.232 | INFO    | handlers.start:cmd_start:22 - 6956440009 - makker_o уже есть в базе данных
2025-10-15 01:17:26.546 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366915 is handled. Duration 312 ms by bot id=7920918630
2025-10-15 01:17:27.913 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366916 is handled. Duration 359 ms by bot id=7920918630
2025-10-15 01:17:30.005 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366917 is handled. Duration 421 ms by bot id=7920918630
2025-10-15 01:17:30.625 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366918 is handled. Duration 187 ms by bot id=7920918630
2025-10-15 01:17:32.260 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366919 is handled. Duration 358 ms by bot id=7920918630
2025-10-15 01:17:38.480 | INFO    | middlewares.logging:__call__:19 - msg from=6956440009 (@makker_o) name=МайкВазовский text=None
2025-10-15 01:17:56.765 | INFO    | aiogram.dispatcher.dispatcher:feed_update:172 - Update id=863366920 is handled. Duration 18296 ms by bot id=7920918630
2025-10-15 01:19:23.127 | INFO    | aiogram.dispatcher.dispatcher:_polling:359 - Polling stopped for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 01:19:23.127 | INFO    | aiogram.dispatcher.dispatcher:start_polling:554 - Polling stopped
2025-10-15 01:19:30.678 | INFO    | aiogram.dispatcher.dispatcher:start_polling:527 - Start polling
2025-10-15 01:19:30.731 | INFO    | aiogram.dispatcher.dispatcher:_polling:341 - Run polling for bot @lashfkjasfjk_bot id=7920918630 - 'Test bot 2'
2025-10-15 01:19:36.615 | INFO    | middlewares.logging:__call__:19 - msg from=6956440009 (@makker_o) name=МайкВазовский text='/start'
